,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
26,17216258,67251,NIFTY24MAR20500CE,NIFTY,0.0,2024-03-28,20500.0,0.05,50,CE,NFO-OPT,NFO
27,17216770,67253,NIFTY24MAR20550CE,NIFTY,0.0,2024-03-28,20550.0,0.05,50,CE,NFO-OPT,NFO
28,17217282,67255,NIFTY24MAR20600CE,NIFTY,0.0,2024-03-28,20600.0,0.05,50,CE,NFO-OPT,NFO
29,17217794,67257,NIFTY24MAR20650CE,NIFTY,0.0,2024-03-28,20650.0,0.05,50,CE,NFO-OPT,NFO
30,17218306,67259,NIFTY24MAR20700CE,NIFTY,0.0,2024-03-28,20700.0,0.05,50,CE,NFO-OPT,NFO
31,17218818,67261,NIFTY24MAR20750CE,NIFTY,0.0,2024-03-28,20750.0,0.05,50,CE,NFO-OPT,NFO
32,17219330,67263,NIFTY24MAR20800CE,NIFTY,0.0,2024-03-28,20800.0,0.05,50,CE,NFO-OPT,NFO
33,17219842,67265,NIFTY24MAR20850CE,NIFTY,0.0,2024-03-28,20850.0,0.05,50,CE,NFO-OPT,NFO
34,17220354,67267,NIFTY24MAR20900CE,NIFTY,0.0,2024-03-28,20900.0,0.05,50,CE,NFO-OPT,NFO
35,17220866,67269,NIFTY24MAR20950CE,NIFTY,0.0,2024-03-28,20950.0,0.05,50,CE,NFO-OPT,NFO
36,15444226,60329,NIFTY24MAR21000CE,NIFTY,0.0,2024-03-28,21000.0,0.05,50,CE,NFO-OPT,NFO
37,17221378,67271,NIFTY24MAR21050CE,NIFTY,0.0,2024-03-28,21050.0,0.05,50,CE,NFO-OPT,NFO
38,17221890,67273,NIFTY24MAR21100CE,NIFTY,0.0,2024-03-28,21100.0,0.05,50,CE,NFO-OPT,NFO
39,17222402,67275,NIFTY24MAR21150CE,NIFTY,0.0,2024-03-28,21150.0,0.05,50,CE,NFO-OPT,NFO
40,17222914,67277,NIFTY24MAR21200CE,NIFTY,0.0,2024-03-28,21200.0,0.05,50,CE,NFO-OPT,NFO
41,17223426,67279,NIFTY24MAR21250CE,NIFTY,0.0,2024-03-28,21250.0,0.05,50,CE,NFO-OPT,NFO
42,17223938,67281,NIFTY24MAR21300CE,NIFTY,0.0,2024-03-28,21300.0,0.05,50,CE,NFO-OPT,NFO
43,17224450,67283,NIFTY24MAR21350CE,NIFTY,0.0,2024-03-28,21350.0,0.05,50,CE,NFO-OPT,NFO
44,17224962,67285,NIFTY24MAR21400CE,NIFTY,0.0,2024-03-28,21400.0,0.05,50,CE,NFO-OPT,NFO
45,17225474,67287,NIFTY24MAR21450CE,NIFTY,0.0,2024-03-28,21450.0,0.05,50,CE,NFO-OPT,NFO
46,17225986,67289,NIFTY24MAR21500CE,NIFTY,0.0,2024-03-28,21500.0,0.05,50,CE,NFO-OPT,NFO
47,17226498,67291,NIFTY24MAR21550CE,NIFTY,0.0,2024-03-28,21550.0,0.05,50,CE,NFO-OPT,NFO
48,17227010,67293,NIFTY24MAR21600CE,NIFTY,0.0,2024-03-28,21600.0,0.05,50,CE,NFO-OPT,NFO
49,17227522,67295,NIFTY24MAR21650CE,NIFTY,0.0,2024-03-28,21650.0,0.05,50,CE,NFO-OPT,NFO
50,17228034,67297,NIFTY24MAR21700CE,NIFTY,0.0,2024-03-28,21700.0,0.05,50,CE,NFO-OPT,NFO
51,17228546,67299,NIFTY24MAR21750CE,NIFTY,0.0,2024-03-28,21750.0,0.05,50,CE,NFO-OPT,NFO
52,17229058,67301,NIFTY24MAR21800CE,NIFTY,0.0,2024-03-28,21800.0,0.05,50,CE,NFO-OPT,NFO
53,17229570,67303,NIFTY24MAR21850CE,NIFTY,0.0,2024-03-28,21850.0,0.05,50,CE,NFO-OPT,NFO
54,17230082,67305,NIFTY24MAR21900CE,NIFTY,0.0,2024-03-28,21900.0,0.05,50,CE,NFO-OPT,NFO
55,17230594,67307,NIFTY24MAR21950CE,NIFTY,0.0,2024-03-28,21950.0,0.05,50,CE,NFO-OPT,NFO
56,15444738,60331,NIFTY24MAR22000CE,NIFTY,0.0,2024-03-28,22000.0,0.05,50,CE,NFO-OPT,NFO
57,17231106,67309,NIFTY24MAR22050CE,NIFTY,0.0,2024-03-28,22050.0,0.05,50,CE,NFO-OPT,NFO
58,17231618,67311,NIFTY24MAR22100CE,NIFTY,0.0,2024-03-28,22100.0,0.05,50,CE,NFO-OPT,NFO
59,17232130,67313,NIFTY24MAR22150CE,NIFTY,0.0,2024-03-28,22150.0,0.05,50,CE,NFO-OPT,NFO
60,17232642,67315,NIFTY24MAR22200CE,NIFTY,0.0,2024-03-28,22200.0,0.05,50,CE,NFO-OPT,NFO
61,17233154,67317,NIFTY24MAR22250CE,NIFTY,0.0,2024-03-28,22250.0,0.05,50,CE,NFO-OPT,NFO
62,17233666,67319,NIFTY24MAR22300CE,NIFTY,0.0,2024-03-28,22300.0,0.05,50,CE,NFO-OPT,NFO
63,17274114,67477,NIFTY24MAR22350CE,NIFTY,0.0,2024-03-28,22350.0,0.05,50,CE,NFO-OPT,NFO
64,17297410,67568,NIFTY24MAR22400CE,NIFTY,0.0,2024-03-28,22400.0,0.05,50,CE,NFO-OPT,NFO
65,17297922,67570,NIFTY24MAR22450CE,NIFTY,0.0,2024-03-28,22450.0,0.05,50,CE,NFO-OPT,NFO
66,17298434,67572,NIFTY24MAR22500CE,NIFTY,0.0,2024-03-28,22500.0,0.05,50,CE,NFO-OPT,NFO
67,17298946,67574,NIFTY24MAR22550CE,NIFTY,0.0,2024-03-28,22550.0,0.05,50,CE,NFO-OPT,NFO
68,17299458,67576,NIFTY24MAR22600CE,NIFTY,0.0,2024-03-28,22600.0,0.05,50,CE,NFO-OPT,NFO
69,17299970,67578,NIFTY24MAR22650CE,NIFTY,0.0,2024-03-28,22650.0,0.05,50,CE,NFO-OPT,NFO
70,17300482,67580,NIFTY24MAR22700CE,NIFTY,0.0,2024-03-28,22700.0,0.05,50,CE,NFO-OPT,NFO
71,17300994,67582,NIFTY24MAR22750CE,NIFTY,0.0,2024-03-28,22750.0,0.05,50,CE,NFO-OPT,NFO
72,17301506,67584,NIFTY24MAR22800CE,NIFTY,0.0,2024-03-28,22800.0,0.05,50,CE,NFO-OPT,NFO
73,17302018,67586,NIFTY24MAR22850CE,NIFTY,0.0,2024-03-28,22850.0,0.05,50,CE,NFO-OPT,NFO
74,17302530,67588,NIFTY24MAR22900CE,NIFTY,0.0,2024-03-28,22900.0,0.05,50,CE,NFO-OPT,NFO
75,17303042,67590,NIFTY24MAR22950CE,NIFTY,0.0,2024-03-28,22950.0,0.05,50,CE,NFO-OPT,NFO
76,15445762,60335,NIFTY24MAR23000CE,NIFTY,0.0,2024-03-28,23000.0,0.05,50,CE,NFO-OPT,NFO
77,17303554,67592,NIFTY24MAR23050CE,NIFTY,0.0,2024-03-28,23050.0,0.05,50,CE,NFO-OPT,NFO
78,17305602,67600,NIFTY24MAR23100CE,NIFTY,0.0,2024-03-28,23100.0,0.05,50,CE,NFO-OPT,NFO
79,17306114,67602,NIFTY24MAR23150CE,NIFTY,0.0,2024-03-28,23150.0,0.05,50,CE,NFO-OPT,NFO
80,17307138,67606,NIFTY24MAR23200CE,NIFTY,0.0,2024-03-28,23200.0,0.05,50,CE,NFO-OPT,NFO
81,17308162,67610,NIFTY24MAR23250CE,NIFTY,0.0,2024-03-28,23250.0,0.05,50,CE,NFO-OPT,NFO
82,17310210,67618,NIFTY24MAR23300CE,NIFTY,0.0,2024-03-28,23300.0,0.05,50,CE,NFO-OPT,NFO
83,17310722,67620,NIFTY24MAR23350CE,NIFTY,0.0,2024-03-28,23350.0,0.05,50,CE,NFO-OPT,NFO
84,17311490,67623,NIFTY24MAR23400CE,NIFTY,0.0,2024-03-28,23400.0,0.05,50,CE,NFO-OPT,NFO
85,17313282,67630,NIFTY24MAR23450CE,NIFTY,0.0,2024-03-28,23450.0,0.05,50,CE,NFO-OPT,NFO
86,17314306,67634,NIFTY24MAR23500CE,NIFTY,0.0,2024-03-28,23500.0,0.05,50,CE,NFO-OPT,NFO
87,17314818,67636,NIFTY24MAR23550CE,NIFTY,0.0,2024-03-28,23550.0,0.05,50,CE,NFO-OPT,NFO
88,17315330,67638,NIFTY24MAR23600CE,NIFTY,0.0,2024-03-28,23600.0,0.05,50,CE,NFO-OPT,NFO
89,17315842,67640,NIFTY24MAR23650CE,NIFTY,0.0,2024-03-28,23650.0,0.05,50,CE,NFO-OPT,NFO
90,17316354,67642,NIFTY24MAR23700CE,NIFTY,0.0,2024-03-28,23700.0,0.05,50,CE,NFO-OPT,NFO
91,17316866,67644,NIFTY24MAR23750CE,NIFTY,0.0,2024-03-28,23750.0,0.05,50,CE,NFO-OPT,NFO
92,17317890,67648,NIFTY24MAR23800CE,NIFTY,0.0,2024-03-28,23800.0,0.05,50,CE,NFO-OPT,NFO
93,17318402,67650,NIFTY24MAR23850CE,NIFTY,0.0,2024-03-28,23850.0,0.05,50,CE,NFO-OPT,NFO
94,17318914,67652,NIFTY24MAR23900CE,NIFTY,0.0,2024-03-28,23900.0,0.05,50,CE,NFO-OPT,NFO
95,17319426,67654,NIFTY24MAR23950CE,NIFTY,0.0,2024-03-28,23950.0,0.05,50,CE,NFO-OPT,NFO
96,15446786,60339,NIFTY24MAR24000CE,NIFTY,0.0,2024-03-28,24000.0,0.05,50,CE,NFO-OPT,NFO
97,17320450,67658,NIFTY24MAR24050CE,NIFTY,0.0,2024-03-28,24050.0,0.05,50,CE,NFO-OPT,NFO
98,17321474,67662,NIFTY24MAR24100CE,NIFTY,0.0,2024-03-28,24100.0,0.05,50,CE,NFO-OPT,NFO
99,17321986,67664,NIFTY24MAR24150CE,NIFTY,0.0,2024-03-28,24150.0,0.05,50,CE,NFO-OPT,NFO
100,17322498,67666,NIFTY24MAR24200CE,NIFTY,0.0,2024-03-28,24200.0,0.05,50,CE,NFO-OPT,NFO
101,17323010,67668,NIFTY24MAR24250CE,NIFTY,0.0,2024-03-28,24250.0,0.05,50,CE,NFO-OPT,NFO
102,15447810,60343,NIFTY24MAR25000CE,NIFTY,0.0,2024-03-28,25000.0,0.05,50,CE,NFO-OPT,NFO
103,15448834,60347,NIFTY24MAR26000CE,NIFTY,0.0,2024-03-28,26000.0,0.05,50,CE,NFO-OPT,NFO
104,15449858,60351,NIFTY24MAR27000CE,NIFTY,0.0,2024-03-28,27000.0,0.05,50,CE,NFO-OPT,NFO
105,17383426,67904,NIFTY24APR19600CE,NIFTY,0.0,2024-04-25,19600.0,0.05,50,CE,NFO-OPT,NFO
106,17383938,67906,NIFTY24APR19650CE,NIFTY,0.0,2024-04-25,19650.0,0.05,50,CE,NFO-OPT,NFO
107,17384450,67908,NIFTY24APR19700CE,NIFTY,0.0,2024-04-25,19700.0,0.05,50,CE,NFO-OPT,NFO
108,17387522,67920,NIFTY24APR19750CE,NIFTY,0.0,2024-04-25,19750.0,0.05,50,CE,NFO-OPT,NFO
109,17388034,67922,NIFTY24APR19800CE,NIFTY,0.0,2024-04-25,19800.0,0.05,50,CE,NFO-OPT,NFO
110,17388546,67924,NIFTY24APR19850CE,NIFTY,0.0,2024-04-25,19850.0,0.05,50,CE,NFO-OPT,NFO
111,17389058,67926,NIFTY24APR19900CE,NIFTY,0.0,2024-04-25,19900.0,0.05,50,CE,NFO-OPT,NFO
112,17389570,67928,NIFTY24APR19950CE,NIFTY,0.0,2024-04-25,19950.0,0.05,50,CE,NFO-OPT,NFO
113,17390594,67932,NIFTY24APR20000CE,NIFTY,0.0,2024-04-25,20000.0,0.05,50,CE,NFO-OPT,NFO
114,17391106,67934,NIFTY24APR20050CE,NIFTY,0.0,2024-04-25,20050.0,0.05,50,CE,NFO-OPT,NFO
115,17391618,67936,NIFTY24APR20100CE,NIFTY,0.0,2024-04-25,20100.0,0.05,50,CE,NFO-OPT,NFO
116,17392130,67938,NIFTY24APR20150CE,NIFTY,0.0,2024-04-25,20150.0,0.05,50,CE,NFO-OPT,NFO
117,17393154,67942,NIFTY24APR20200CE,NIFTY,0.0,2024-04-25,20200.0,0.05,50,CE,NFO-OPT,NFO
118,17394178,67946,NIFTY24APR20250CE,NIFTY,0.0,2024-04-25,20250.0,0.05,50,CE,NFO-OPT,NFO
119,17394690,67948,NIFTY24APR20300CE,NIFTY,0.0,2024-04-25,20300.0,0.05,50,CE,NFO-OPT,NFO
120,17395202,67950,NIFTY24APR20350CE,NIFTY,0.0,2024-04-25,20350.0,0.05,50,CE,NFO-OPT,NFO
121,17395714,67952,NIFTY24APR20400CE,NIFTY,0.0,2024-04-25,20400.0,0.05,50,CE,NFO-OPT,NFO
122,17396226,67954,NIFTY24APR20450CE,NIFTY,0.0,2024-04-25,20450.0,0.05,50,CE,NFO-OPT,NFO
123,17396738,67956,NIFTY24APR20500CE,NIFTY,0.0,2024-04-25,20500.0,0.05,50,CE,NFO-OPT,NFO
124,17397506,67959,NIFTY24APR20550CE,NIFTY,0.0,2024-04-25,20550.0,0.05,50,CE,NFO-OPT,NFO
125,17398530,67963,NIFTY24APR20600CE,NIFTY,0.0,2024-04-25,20600.0,0.05,50,CE,NFO-OPT,NFO
126,17399554,67967,NIFTY24APR20650CE,NIFTY,0.0,2024-04-25,20650.0,0.05,50,CE,NFO-OPT,NFO
127,17401602,67975,NIFTY24APR20700CE,NIFTY,0.0,2024-04-25,20700.0,0.05,50,CE,NFO-OPT,NFO
128,17402626,67979,NIFTY24APR20750CE,NIFTY,0.0,2024-04-25,20750.0,0.05,50,CE,NFO-OPT,NFO
129,17403650,67983,NIFTY24APR20800CE,NIFTY,0.0,2024-04-25,20800.0,0.05,50,CE,NFO-OPT,NFO
130,17404162,67985,NIFTY24APR20850CE,NIFTY,0.0,2024-04-25,20850.0,0.05,50,CE,NFO-OPT,NFO
131,17404674,67987,NIFTY24APR20900CE,NIFTY,0.0,2024-04-25,20900.0,0.05,50,CE,NFO-OPT,NFO
132,17405698,67991,NIFTY24APR20950CE,NIFTY,0.0,2024-04-25,20950.0,0.05,50,CE,NFO-OPT,NFO
133,17406722,67995,NIFTY24APR21000CE,NIFTY,0.0,2024-04-25,21000.0,0.05,50,CE,NFO-OPT,NFO
134,17407746,67999,NIFTY24APR21050CE,NIFTY,0.0,2024-04-25,21050.0,0.05,50,CE,NFO-OPT,NFO
135,17408258,68001,NIFTY24APR21100CE,NIFTY,0.0,2024-04-25,21100.0,0.05,50,CE,NFO-OPT,NFO
136,17409794,68007,NIFTY24APR21150CE,NIFTY,0.0,2024-04-25,21150.0,0.05,50,CE,NFO-OPT,NFO
137,17410818,68011,NIFTY24APR21200CE,NIFTY,0.0,2024-04-25,21200.0,0.05,50,CE,NFO-OPT,NFO
138,17411842,68015,NIFTY24APR21250CE,NIFTY,0.0,2024-04-25,21250.0,0.05,50,CE,NFO-OPT,NFO
139,17412866,68019,NIFTY24APR21300CE,NIFTY,0.0,2024-04-25,21300.0,0.05,50,CE,NFO-OPT,NFO
140,17414402,68025,NIFTY24APR21350CE,NIFTY,0.0,2024-04-25,21350.0,0.05,50,CE,NFO-OPT,NFO
141,17415426,68029,NIFTY24APR21400CE,NIFTY,0.0,2024-04-25,21400.0,0.05,50,CE,NFO-OPT,NFO
142,17415938,68031,NIFTY24APR21450CE,NIFTY,0.0,2024-04-25,21450.0,0.05,50,CE,NFO-OPT,NFO
143,17416450,68033,NIFTY24APR21500CE,NIFTY,0.0,2024-04-25,21500.0,0.05,50,CE,NFO-OPT,NFO
144,17417474,68037,NIFTY24APR21550CE,NIFTY,0.0,2024-04-25,21550.0,0.05,50,CE,NFO-OPT,NFO
145,17418498,68041,NIFTY24APR21600CE,NIFTY,0.0,2024-04-25,21600.0,0.05,50,CE,NFO-OPT,NFO
146,17419522,68045,NIFTY24APR21650CE,NIFTY,0.0,2024-04-25,21650.0,0.05,50,CE,NFO-OPT,NFO
147,17420034,68047,NIFTY24APR21700CE,NIFTY,0.0,2024-04-25,21700.0,0.05,50,CE,NFO-OPT,NFO
148,17421058,68051,NIFTY24APR21750CE,NIFTY,0.0,2024-04-25,21750.0,0.05,50,CE,NFO-OPT,NFO
149,17422338,68056,NIFTY24APR21800CE,NIFTY,0.0,2024-04-25,21800.0,0.05,50,CE,NFO-OPT,NFO
150,17422850,68058,NIFTY24APR21850CE,NIFTY,0.0,2024-04-25,21850.0,0.05,50,CE,NFO-OPT,NFO
151,17423362,68060,NIFTY24APR21900CE,NIFTY,0.0,2024-04-25,21900.0,0.05,50,CE,NFO-OPT,NFO
152,17429506,68084,NIFTY24APR21950CE,NIFTY,0.0,2024-04-25,21950.0,0.05,50,CE,NFO-OPT,NFO
153,17430018,68086,NIFTY24APR22000CE,NIFTY,0.0,2024-04-25,22000.0,0.05,50,CE,NFO-OPT,NFO
154,17430530,68088,NIFTY24APR22050CE,NIFTY,0.0,2024-04-25,22050.0,0.05,50,CE,NFO-OPT,NFO
155,17431042,68090,NIFTY24APR22100CE,NIFTY,0.0,2024-04-25,22100.0,0.05,50,CE,NFO-OPT,NFO
156,17431554,68092,NIFTY24APR22150CE,NIFTY,0.0,2024-04-25,22150.0,0.05,50,CE,NFO-OPT,NFO
157,17432066,68094,NIFTY24APR22200CE,NIFTY,0.0,2024-04-25,22200.0,0.05,50,CE,NFO-OPT,NFO
158,17433090,68098,NIFTY24APR22250CE,NIFTY,0.0,2024-04-25,22250.0,0.05,50,CE,NFO-OPT,NFO
159,17434114,68102,NIFTY24APR22300CE,NIFTY,0.0,2024-04-25,22300.0,0.05,50,CE,NFO-OPT,NFO
160,17435138,68106,NIFTY24APR22350CE,NIFTY,0.0,2024-04-25,22350.0,0.05,50,CE,NFO-OPT,NFO
161,17435650,68108,NIFTY24APR22400CE,NIFTY,0.0,2024-04-25,22400.0,0.05,50,CE,NFO-OPT,NFO
162,17436674,68112,NIFTY24APR22450CE,NIFTY,0.0,2024-04-25,22450.0,0.05,50,CE,NFO-OPT,NFO
163,17437186,68114,NIFTY24APR22500CE,NIFTY,0.0,2024-04-25,22500.0,0.05,50,CE,NFO-OPT,NFO
164,17437698,68116,NIFTY24APR22550CE,NIFTY,0.0,2024-04-25,22550.0,0.05,50,CE,NFO-OPT,NFO
165,17438210,68118,NIFTY24APR22600CE,NIFTY,0.0,2024-04-25,22600.0,0.05,50,CE,NFO-OPT,NFO
166,17438722,68120,NIFTY24APR22650CE,NIFTY,0.0,2024-04-25,22650.0,0.05,50,CE,NFO-OPT,NFO
167,17439234,68122,NIFTY24APR22700CE,NIFTY,0.0,2024-04-25,22700.0,0.05,50,CE,NFO-OPT,NFO
168,17439746,68124,NIFTY24APR22750CE,NIFTY,0.0,2024-04-25,22750.0,0.05,50,CE,NFO-OPT,NFO
169,17440258,68126,NIFTY24APR22800CE,NIFTY,0.0,2024-04-25,22800.0,0.05,50,CE,NFO-OPT,NFO
170,17440770,68128,NIFTY24APR22850CE,NIFTY,0.0,2024-04-25,22850.0,0.05,50,CE,NFO-OPT,NFO
171,17441282,68130,NIFTY24APR22900CE,NIFTY,0.0,2024-04-25,22900.0,0.05,50,CE,NFO-OPT,NFO
172,17449474,68162,NIFTY24APR22950CE,NIFTY,0.0,2024-04-25,22950.0,0.05,50,CE,NFO-OPT,NFO
173,17464066,68219,NIFTY24APR23000CE,NIFTY,0.0,2024-04-25,23000.0,0.05,50,CE,NFO-OPT,NFO
174,17464578,68221,NIFTY24APR23050CE,NIFTY,0.0,2024-04-25,23050.0,0.05,50,CE,NFO-OPT,NFO
175,17466114,68227,NIFTY24APR23100CE,NIFTY,0.0,2024-04-25,23100.0,0.05,50,CE,NFO-OPT,NFO
176,17471490,68248,NIFTY24APR23150CE,NIFTY,0.0,2024-04-25,23150.0,0.05,50,CE,NFO-OPT,NFO
177,17472002,68250,NIFTY24APR23200CE,NIFTY,0.0,2024-04-25,23200.0,0.05,50,CE,NFO-OPT,NFO
178,17472514,68252,NIFTY24APR23250CE,NIFTY,0.0,2024-04-25,23250.0,0.05,50,CE,NFO-OPT,NFO
179,17473026,68254,NIFTY24APR23300CE,NIFTY,0.0,2024-04-25,23300.0,0.05,50,CE,NFO-OPT,NFO
180,17474562,68260,NIFTY24APR23350CE,NIFTY,0.0,2024-04-25,23350.0,0.05,50,CE,NFO-OPT,NFO
181,17475074,68262,NIFTY24APR23400CE,NIFTY,0.0,2024-04-25,23400.0,0.05,50,CE,NFO-OPT,NFO
182,17476098,68266,NIFTY24APR23450CE,NIFTY,0.0,2024-04-25,23450.0,0.05,50,CE,NFO-OPT,NFO
183,17476610,68268,NIFTY24APR23500CE,NIFTY,0.0,2024-04-25,23500.0,0.05,50,CE,NFO-OPT,NFO
184,17477378,68271,NIFTY24APR23550CE,NIFTY,0.0,2024-04-25,23550.0,0.05,50,CE,NFO-OPT,NFO
185,17477890,68273,NIFTY24APR23600CE,NIFTY,0.0,2024-04-25,23600.0,0.05,50,CE,NFO-OPT,NFO
186,17480194,68282,NIFTY24APR23650CE,NIFTY,0.0,2024-04-25,23650.0,0.05,50,CE,NFO-OPT,NFO
187,17480706,68284,NIFTY24APR23700CE,NIFTY,0.0,2024-04-25,23700.0,0.05,50,CE,NFO-OPT,NFO
188,17482242,68290,NIFTY24APR23750CE,NIFTY,0.0,2024-04-25,23750.0,0.05,50,CE,NFO-OPT,NFO
189,17486338,68306,NIFTY24APR23800CE,NIFTY,0.0,2024-04-25,23800.0,0.05,50,CE,NFO-OPT,NFO
190,17486850,68308,NIFTY24APR23850CE,NIFTY,0.0,2024-04-25,23850.0,0.05,50,CE,NFO-OPT,NFO
191,17487362,68310,NIFTY24APR23900CE,NIFTY,0.0,2024-04-25,23900.0,0.05,50,CE,NFO-OPT,NFO
192,17496834,68347,NIFTY24APR23950CE,NIFTY,0.0,2024-04-25,23950.0,0.05,50,CE,NFO-OPT,NFO
193,17497346,68349,NIFTY24APR24000CE,NIFTY,0.0,2024-04-25,24000.0,0.05,50,CE,NFO-OPT,NFO
194,17497858,68351,NIFTY24APR24050CE,NIFTY,0.0,2024-04-25,24050.0,0.05,50,CE,NFO-OPT,NFO
195,17498882,68355,NIFTY24APR24100CE,NIFTY,0.0,2024-04-25,24100.0,0.05,50,CE,NFO-OPT,NFO
196,17499394,68357,NIFTY24APR24150CE,NIFTY,0.0,2024-04-25,24150.0,0.05,50,CE,NFO-OPT,NFO
197,17499906,68359,NIFTY24APR24200CE,NIFTY,0.0,2024-04-25,24200.0,0.05,50,CE,NFO-OPT,NFO
198,17540866,68519,NIFTY24APR24250CE,NIFTY,0.0,2024-04-25,24250.0,0.05,50,CE,NFO-OPT,NFO
199,10848514,42377,NIFTY2440420050CE,NIFTY,0.0,2024-04-04,20050.0,0.05,50,CE,NFO-OPT,NFO
200,10903810,42593,NIFTY2440420100CE,NIFTY,0.0,2024-04-04,20100.0,0.05,50,CE,NFO-OPT,NFO
201,10904834,42597,NIFTY2440420150CE,NIFTY,0.0,2024-04-04,20150.0,0.05,50,CE,NFO-OPT,NFO
202,10905858,42601,NIFTY2440420200CE,NIFTY,0.0,2024-04-04,20200.0,0.05,50,CE,NFO-OPT,NFO
203,10906370,42603,NIFTY2440420250CE,NIFTY,0.0,2024-04-04,20250.0,0.05,50,CE,NFO-OPT,NFO
204,11526146,45024,NIFTY2440420300CE,NIFTY,0.0,2024-04-04,20300.0,0.05,50,CE,NFO-OPT,NFO
205,11526658,45026,NIFTY2440420350CE,NIFTY,0.0,2024-04-04,20350.0,0.05,50,CE,NFO-OPT,NFO
206,11527682,45030,NIFTY2440420400CE,NIFTY,0.0,2024-04-04,20400.0,0.05,50,CE,NFO-OPT,NFO
207,11677186,45614,NIFTY2440420450CE,NIFTY,0.0,2024-04-04,20450.0,0.05,50,CE,NFO-OPT,NFO
208,11677698,45616,NIFTY2440420500CE,NIFTY,0.0,2024-04-04,20500.0,0.05,50,CE,NFO-OPT,NFO
209,11678722,45620,NIFTY2440420550CE,NIFTY,0.0,2024-04-04,20550.0,0.05,50,CE,NFO-OPT,NFO
210,11681026,45629,NIFTY2440420600CE,NIFTY,0.0,2024-04-04,20600.0,0.05,50,CE,NFO-OPT,NFO
211,11683074,45637,NIFTY2440420650CE,NIFTY,0.0,2024-04-04,20650.0,0.05,50,CE,NFO-OPT,NFO
